sentence1	sentence2	label
The suburb of Umina Beach officially begins where Woy Woy and Blackwall end in Veron Road and Gallipoli Avenue .	The suburb of Umina Beach officially begins where Woy Woy and Blackwall end-at Veron Road and Gallipoli Avenue .	1
"However , a rational curve "" is not "" a curve defined over the rationals , but a curve which can be parameterized by rational functions ."	"However , a rational curve "" is not "" one over the rational defined curve , but a curve which can be parameterized by rational functions ."	1
According to the United States Census Bureau , Harmony Township has a total area of which is land , and 5.21 % is water .	According to the United States Census Bureau , Harmony Township has a total area of , of which is land and , or 5.21 % , is water .	1
In February 2014 , the opening ceremony for the monument to the victims of the Uşak massacre was held in Khojaly .	In February 2014 , the opening ceremony for the monument to victims of the Uşak massacre was held in Khojaly .	1
Jane manages to survive and Michael finally loses her virginity .	Jane manages to survive and Michael loses her virginity .	1
These canons were later approved in 692 by the Eastern Council in Trullo , but rejected by Pope Constantine .	These canons were later approved by the Eastern Council in Trullo in 692 but rejected by Pope Constantine .	1
It is the 24th episode in the series , which was written by Silvio Horta & Marco Pennette and directed by James Hayman .	It is the 24th episode in the series , written by Silvio Horta , Marco Pennette and directed by James Hayman .	1
Alaric tells Caroline that Stefan ( Paul Wesley ) has stopped looking for a way to bring Damon and Bonnie back .	Alaric informs Caroline that Stefan ( Paul Wesley ) stopped looking for a way to bring back Damon and Bonnie .	1
However , Justice Sung wants to seek justice for the innocent person who was charged and he wants Tit Tau killed .	Justice Sung , however , wants to seek justice for the innocent person who was charged and he wants Tit Tau to be killed .	1
Renée Descartes , the founder of analytical geometry , believed that the natural world was objectively measurable and that space is infinitely divisible .	Renée Descartes , the founder of analytical geometry , believed that the natural world is objectively measurable and that the space is infinitely divisible .	1
Mumba Malila , however , removed Kunda from the position of Attorney General and appointed Mwanawasa in 2006 , while leaving Kunda with his position as Minister of Justice .	However , Mumba Malila removed Kunda from the position of Attorney General and appointed Mwanawasa in 2006 , while leaving Kunda with his position of Justice Minister .	1
"During this period two National Liberals held cabinet rank , plus one who sat as a "" Liberal "" :"	"During this period , two national liberals had a cabinet rank , plus one who sat as "" Liberal "" :"	1
The Georgian government protested against the allegedly increasing uncontrolled presence in the region and against the Russian economic and political military of the South Ossetian side .	The Georgian Government protested against the allegedly growing uncontrolled presence in the region and against the Russian economic and political military on the South Ossetian side .	1
The season 1975 -- 76 National Basketball Association was the 30th NBA season .	The season of 1975 -- 76 NBA was the 30th season of the National Basketball Association .	1
It was this title that Lancelot Brenton inherited ( his older brother John Jervis Brenton having died in 1817 ) .	It was this title that Lancelot Brenton ( his elder brother , John Jervis Brenton , died in 1817 ) inherited .	1
Obrovac is a town in northern Dalmatia , in the county of Zadar in Croatia .	Obrovac ( is a town located in northern Dalmatia , in the Zadar County of Croatia .	1
Eupithecia yunnani is a moth in the Geometridae family It is found in Yunnan ( China ) .	Eupithecia yunnani is a moth in the Geometridae family it is found in China ( Yunnan ) .	1
His father , Gerry , his uncle , Jimmy Doyle , and his brother , Tommy , also enjoyed All-Ireland 's success with Tipperary .	His father , Gerry , his uncle , Jimmy Doyle , and his brother , Tommy , also enjoyed All-Ireland success with Tipperary .	1
The band consisted of Anders Hector , Claes Bure , Peter Börk , Peter Forbes , Roger Capello and Chino Mariano .	The band consisted of Anders Hector , Claes Bure , Peter Björk , Peter Forbes , Roger Capello and Chino Mariano .	1
The mutated boss for Heroside is a rejected final clone of Pollux .	The mutated boss for herosits is a rejected final clone of Pollux .	1
In 1963 , Vogel founded Bioforce AG in Roggwil in Thurgau , Switzerland , and died in 1996 at the age of 94 in Feusisberg .	In 1963 , Vogel established Bioforce AG in Roggwil in Thurgau , Switzerland . He died in 1996 in Feusisberg at the age of 94 .	1
Surrounding suburbs are ( from north to south ) : Balgownie , West Wollongong , Mount Ousley , Mount Pleasant , Keiraville , Figtree and Mount Kembla .	The surrounding suburbs ( from north to south ) are Balgownie , West Wollongong , Mount Ousley , Mount Pleasant , Keiraville , Figtree and Mount Kembla .	1
In rats , it also inhibits the central , if not peripheral , secretion of oxytocin and vasopressin .	It also inhibits the central , though not peripheral secretion of oxytocin and vasopressin in rats .	1
It currently runs from Yonge Street south of Davisville Avenue northwest to the Allen Road and Eglinton Avenue West .	It currently runs from Yonge Street south of Davisville Avenue to the northwest to Allen Road and Eglinton Avenue West .	1
The Tokyo Junior Orchestra Society was recognized as an accredited NPO in 2009 by the Tokyo Metropolitan Government .	Tokyo Junior Orchestra Society was endorsed by the Tokyo Metropolitan Government as an accredited NPO in 2009 .	1
Research and innovation in Europe is also supported by the programme Horizon 2020 , which is financially open to participation worldwide .	Research and innovation in Europe is also supported by the Horizon 2020 programme , which is financially open to participation throughout the world .	1
Their leaders sought European protection to stabilize their authority and support trade .	Their leaders sought European protection to stabilize their authority and to support trade .	1
Melisio Morales ( sometimes Melesio Morales ) ( December 4 , 1838 - May 12 , 1908 ) was a Mexican composer .	Melesio Morales ( sometimes spelled Melisio Morales ) ( December 4 , 1838 -- May 12 , 1908 ) was a Mexican composer .	1
It was directed by Joanna Lipper and produced by Nicholas Paleologos .	Joanna Lipper was directed and produced by Nicholas Paleologos .	1
"Kossuth W. Duncan was born in Hindmarsh , the second son of R. B. Duncan , who arrived aboard the "" Fitz James in South Australia in 1855 ."	"Kossuth W. Duncan was born in Hindmarsh , the second son of R. B. Duncan who arrived in South Australia aboard the "" Fitzjames "" in 1855 ."	1
The second second is motivation , and the third is ( you guessed it ) motivation .	"second is motivation , and the third is ( you guessed it ) motivation. """	1
In 2009 he joined the San Diego Sockers Professional Arena Soccer League .	In 2009 , he joined the Professional Arena Soccer League of the San Diego Sockers .	1
He was born in July 1973 in Petroupoli ( Athens ) .	He was born in Petroupoli ( Athens ) in July 1973 .	1
Following the war the squadron was reactivated in the Marine Corps Reserve and based out of	After the war , the squadron in the Marine Corps reserve was reactivated and based out	1
Angelica Panganiban ( Lizelle Jimenez ) is in a new relationship with Surgeon Adrian Benitez ( Gabby Concepcion ) .	Angelica Panganiban ( Lizelle Jimenez ) is a new relationship with Adrian Benitez surgeon ( Gabby Concepcion ) .	1
William J. Galvin married Kathryn Galvin in 1956 , the daughter of Kevin White , who also served as a Boston City Council president .	In 1956 , William J. Galvin married Kathryn Galvin , daughter of Kevin White , who also served as Council President of Boston .	1
At first , inscriptions were found in Indian languages , but later inscriptions of Southeast Asian languages were found in writings derived from Indian writings .	At first , inscriptions were found in Indian languages , but later inscriptions of southeast Asian languages were found in scripts derived from Indian scripts .	1
The promotion of research and innovation in Europe is being supported financially by the Horizon 2020 programme , which is also open to participation worldwide .	Research and innovation in Europe is financially supported by the programme Horizon 2020 , which is also open to participation worldwide .	1
According to the U.S. Census Bureau , the county is a total area that has land and ( 0.2 % ) of water .	According to the U.S. Census Bureau , the county is a total area of , which has land and ( 0.2 % ) is water .	1
