source,reference,prediction,bleu_vs_reference,rougeL_f1_vs_reference,lexical_diversity_vs_source,inverse_bleu_vs_source,length_ratio_vs_reference,semantic_similarity_vs_source
Nile was the 77th candidate excluded after the distribution of votes on the last count  and was not elected to the Senate,After the distribution of the votes  the 77th candidate was excluded from the last count and was not elected to the Senate,Nile was the 77th person eliminated following the vote tally; he did not win a seat in the Senate.,0.024200049100584903,0.2926829268292683,0.8333333333333334,0.8755225287306015,0.8636363636363636,0.8614708185195923
This time the vocals were presented by Matti Auerkallio and the EP by Pirkka Rännäli was mastered,This time the vocals were performed by Matti Auerkallio  and the EP was mastered by Pirkka Rännäli,"This time, the vocals were performed by Matti Auerkallio, and Pirkka Rännäli produced the EP.",0.3450955755035758,0.7777777777777778,0.55,0.9080031211033625,0.8823529411764706,0.9225334525108337
He also recorded duets with Alci Acosta  Olimpo Cárdenas  and Daniel Santos,He also accompanied duets with Alci Acosta  Olimpo Cárdenas and Daniel Santos,"He collaborated with Alci Acosta, Olimpo Cárdenas, and Daniel Santos.",0.05719114362491122,0.8333333333333333,0.625,0.9428088563750888,0.8333333333333334,0.8415875434875488
The first two parts were directed by Cheung Ying and Choi Cheung  while the next two parts were directed by Yeung Kungleung,The first two parts were directed by Cheung Ying and Choi Cheung while the next two parts were directed by Yeung Kung-leung,"The initial sections were overseen by Cheung Ying and Choi Cheung, whereas the subsequent portions were managed by Yeung Kungleung",0.20884437428037164,0.5581395348837209,0.6086956521739131,0.7599509912817979,0.9090909090909091,0.7359128594398499
He died in Ixelles ( Brussels  on 15 August 1950,He died on August 15  1950 in Ixelles ( Brussels,He passed away in Ixelles (Brussels) on 15 August 1950,0.06104735835807846,0.4210526315789474,0.46153846153846156,0.6753320845249011,1.0,0.9560648202896118
In Luzon the provinces of Catanduanes  Albay  Sorsogon  Masbate  Burias Island and Ticao Island were extended to No,In Luzon  the provinces of Catanduanes  Albay  Sorsogon  Masbate  Burias Island  and Ticao Island were upgraded to No,"In Luzon, the provinces of Catanduanes, Albay, Sorsogon, Masbate, Burias Island, and Ticao Island were expanded to No",0.22786788980326644,0.9444444444444444,0.5416666666666667,0.7721321101967336,1.0,0.9488621950149536
On October 11  1975  Hill Bill married Hillary  and her only child  Chelsea  was born on February 27  1980,Hillary married Bill on 11 October 1975  and their only child  Chelsea  was born on February 27  1980,"On October 11, 1975, Hill Bill married Hillary, and their only child, Chelsea, was born on February 27, 1980.",0.20522120509305022,0.7567567567567567,0.6153846153846154,0.7852082754012195,1.0555555555555556,0.9731782078742981
Auaxa cesadaria is a moth of the family Geometridae  It is found in Taiwan  China and Japan,Auaxa cesadaria is a moth of the Geometridae family and is found in Japan  China and Taiwan,"Auaxa cesadaria belongs to the geometridae family. It can be found in Taiwan, China, and Japan.",0.043988662898110285,0.5454545454545455,0.6666666666666667,0.9589024499416186,0.9411764705882353,0.9164592027664185
The Dodgers received their only runs on Solo - Homers by Willie Crawford in the Eighth and Bill Buckner in the ninth,The Dodgers got their only runs on solo homers by Willie Crawford in the eighth and Bill Buckner in the ninth,The Dodgers scored their sole run with solo homers by Willie Crawford in the eighth inning and Bill Buckner's ninth-inning home run,0.3760281742680291,0.7111111111111111,0.5555555555555556,0.6700793944719172,1.0476190476190477,0.9255019426345825
In ( 5  the first term of the right hand side  formula _ 27 is the increment in hydrostatic energy for unit volume change due to elastic pressure,In ( 5  is the first term on the right  Formula 27  the increment of hydrostatic energy for volume change of unit due to elastic pressure,"In (5), the first term on the right-hand side represents an increase in hydrostatic energy per unit volume caused by elastic pressure.",0.1736038926073993,0.5416666666666667,0.7142857142857143,0.9307778683688346,0.8461538461538461,0.8415635228157043
Bianca Maria Sforza was married to Maximilian on March 16  1494,On March 16  1494  Bianca Maria Sforza married Maximilian,Bianca Maria Sforza wed Maximilian on March 16  1494,0.4463236137853328,0.4444444444444444,0.33333333333333337,0.5220004645724987,1.0,0.9428709745407104
As a Dr. Pepper salesman  Jimmy knew all of the local grocery store owners and they would save the overripe bananas for Bob,As a seller of Dr. Pepper  Jimmy knew all the local grocery owners and they would save the overripe bananas for Bob,"As a Dr. Pepper salesman, Jimmy knew all the local grocery store owners who saved overripe bananas for Bob",0.3787512368434187,0.7804878048780488,0.36,0.5892915558812017,0.8636363636363636,0.9707087278366089
A modern idea of a triple goddess is central to the new Wicca religious movement,A modern idea of a Triple Goddess is central to the new religious movement of Wicca,A contemporary concept of a triune deity forms the core of the new Wiccan spiritual movement,0.04231178541610579,0.375,0.7727272727272727,0.9592877922444694,1.0,0.7544751167297363
"In November 2007  Joseph Ransdell endorsed Jaime Nubiola 's view that "" It is simply a mystery at this point ""","In November 2007  Joseph Ransdell advocated Jaime Nubiola 's view that "" at this point it is simply a mystery ""","In November 2007, Joseph Ransdell supported Jaime Nubiola's belief that it remains puzzling at present.",0.0315120189981085,0.5714285714285714,0.7037037037037037,0.9684879810018915,0.7142857142857143,0.8303383588790894
Benzoylfentanyl was banned in Sweden in September 2017  and in Finland in October 2017,In September 2017  benzoylfentanyl was banned in Sweden  in October 2017 in Finland,Benzoylfentanyl was prohibited in Sweden in September 2017  and in Finland in October 2017,0.18607447063707333,0.5925925925925927,0.18181818181818177,0.19089328842977882,1.0769230769230769,0.9545913934707642
The company built a hotel in Eskisehir in Turkey and a paper factory in Kazakhstan,In Eskisehir  the company built a hotel in Turkey and a paper mill in Kazakhstan,"The firm constructed a hotel in Eskisehir, Turkey, and a paper mill in Kazakhstan",0.4257110866884422,0.7586206896551724,0.5882352941176471,0.8704676444846432,0.9333333333333333,0.931694746017456
The season 1988 -- 89 NBA was the 43rd season of the National Basketball Association,The 1988 season -- 89 National Basketball Association was the 43rd NBA season,The 1988 -- 89 NBA season marked the 43rd year of the National Basketball Association,0.11913791918421274,0.4615384615384615,0.2142857142857143,0.5328620222717999,1.1538461538461537,0.976925253868103
A famous revival of the Tetraconch formula in the west is Bramante 's first draft for the Basilica of St. Peter  Rome,A famous revival of the tetraconch formula in the West is Bramante 's first design for the Basilica of St. Peter  Rome,A famous revival of the Tetraconch formula in the West is Bramante's first draft for the Basilica of St. Peter in Rome,0.6941268297866866,0.9333333333333332,0.15000000000000002,0.21607955885084007,1.0,0.9970336556434631
This film screenplay was written by Titus Popovici and was directed by Sergiu Nicolaescu,This film screenplay was written by Titus Popovici and was managed by Sergiu Nicolaescu,This screenplay was penned by Titus Popovici and directed by Sergiu Nicolaescu,0.29698300852389353,0.7692307692307692,0.23076923076923073,0.5960676332267127,0.8571428571428571,0.9844695925712585
Stile antico became after his move to Wawel the musical language of the main statement of Pękiels,Importantly  Stile antico became the musical language of the main statement of Pękiel after his move to Wawel,Stile Antico adopted Polish music as its primary style upon moving to Wawel,0.03163055677866966,0.37499999999999994,0.8333333333333334,0.9658402955499514,0.7222222222222222,0.6934153437614441
Several publications of the Public Health Service have shown that veterans have increased cancer  nerve  digestive  skin and respiratory disorders,Several publications published by the Public Health Service have shown that veterans have increased rates of cancer  and nerve  respiratory  skin  and digestive disorders,"Several publications from the Public Health Service indicate that veterans suffer from higher rates of cancer, nerves, digestion, skin, and respiratory issues.",0.15452648058392512,0.6086956521739131,0.6206896551724138,0.8344088623888521,0.9166666666666666,0.8936940431594849
"Ecologically appropriate  economically sustainable  politically sensitive and ultimately socially just ""  however  no references or sources of the data used are provided","Ecologically appropriate  economically sustainable  politically sensitive  and finally  socially just ""  however no references or sources are provided for the data used","Ecologically sound, economically viable, politically relevant, and ultimately equitable - yet lacking references for the data utilized",0.05421247998582733,0.4324324324324324,0.7419354838709677,0.9695140821629146,0.7727272727272727,0.7463830709457397
