sentence1	sentence2	label
Kaliabor is part of Bokakhat ( Lok Sabha constituency ) .	Kaliabor is part of Bokakhat ( constituency of Lok Sabha ) .	1
Khurda Road is one of three divisions of the East Coast Railway .	Khurda Road is one of the three divisions of East Coast Railway .	1
"His role is played by Charles Fathy in Oliver Stone - Film "" W. "" and in "" The Conquest "" by Bernard Le Coq ."	"His role is played by Bernard Le Coq in the Oliver Stone film "" W. "" and in "" The Conquest "" by Charles Fathy ."	0
The Great Western Railway took over the W in 1862 and enlarged Cheltenham Spa Station in the 1900s when it built the railway between and Honeybourne .	The Great Western Railway took over the OW & W in 1862 and enlarged Cheltenham Spa station in the 1900s when it built the railway between and Honeybourne .	0
In the first year there were 65 members , 91 members at the end of the second year and 106 members for the third year .	In the first year it was 65 members , 91 members at the end of the third year and 106 members in the second year .	0
"Some of his volumes include : "" Jewish Influence on Christian Reform Movements "" ( 1924 ) and "" Jewish People , Faith and Life "" ( 1957 ) ."	"Some of his volumes are : "" Jewish influence on Christian reform movements "" ( 1924 ) and "" Jewish people , faith and life "" ( 1957 ) ."	1
The academy consists of a central hall , east wing , west wing and garden .	The academy consists of central hall , east wing , west wing and a garden .	1
September 2 : CF Michael Bourn and CF Drew Stubbs activated ; C Caleb Joseph , LHP Jayson Aquino , and RHP Tyler Wilson recalled from AAA Norfolk .	September 2 : CF Caleb Joseph and CF Michael Bourn activated , C Tyler Wilson , LHP Drew Stubbs and RHP Jayson Aquino of AAA Norfolk recalled .	0
The village of Mineral Hills and the city of Stambaugh were consolidated with the city of Iron River with effect from 1 July 2000 .	The village of Iron River and the town of Stambaugh were consolidated with the town of Mineral Hills effective July 1 , 2000 .	0
Emma V. Lee married Robert Kelley in 1893 .	In 1893 , Emma V. Lee Robert Kelley married .	1
The sixth edition was broadcast from April 17 to April 21 , 2006 ; the fifth edition aired February 25 to March 2 , 2007 .	The fifth edition was broadcast from 17 April to 21 April 2006 , the sixth edition from 25 February to 2 March 2007 .	0
"The Botfei River or the Agri "" River is a tributary of the Beliu River in Romania ."	The Beliu River or Agriș River is a tributary of the Botfei River in Romania .	0
He preached in Bridgeville , Callicoon , Fallsburgh , Grahamsville , Lackawack , Neversink , North Branch , Otisville , Stephen and Fabriken .	He preached in Grahamsville , Fallsburgh , Bridgeville , Callicoon , Lackawack , Neversink , North Branch , Otisville , Stephen 's , and Factories .	1
On 10 December , she steamed out of Caribbean Sea to return south to the Hampton Roads - Gulf of Mexico area .	On December 10 , she steamed out of Hampton Roads to return south to the Caribbean -- Gulf of Mexico .	0
One of the main advantages of this approach is that routers become very simple : they are just one sensor , a pulse - reshaper and a station .	One of the main advantages of this approach is that routers are very simple . They become just a sensor , pulse reshaper and a transmitter .	0
Paul Annacone won against Andre Agassi in the final with 6 -- 2 , 6 -- 4 .	Andre Andre Agassi won 6 -- 2 , 6 -- 4 against Paul Annacone in the finals .	0
Landowski was born in Paris as the son of a Polish refugee father of the January uprising and a French mother .	Landowski was born in Paris of a French refugee father of the January Uprising , and a Polish mother .	0
Eddy Heurlié ( born 27 December 1977 in Martinique ) is a Martiniquais footballer , who currently plays for lower league outfit CS Bélimois in Le Lamentin .	Eddy Heurlié ( born December 27 , 1977 in Martinique ) is a Martiniquais footballer who currently plays in the lower league CS Bélimois in Le Lamentin .	1
He joined Asa Danforth and Ephraim Webster , the first whites to settle there and who had been given permission from the Onondaga to live there .	He joined Asa Danforth and Ephraim Webster , the first whites to settle there , who had obtained permission to live there from the Onondaga .	1
In mission-flawless software systems , where critical performance is absolutely necessary , formal methods may be used to ensure the correct operation of a system .	In mission-free software systems where critical performance is absolutely necessary , formal methods can be used to ensure the correct operation of a system .	1
Uwe Kröger played Belle and Marc G. Dalio played the Bestie and Leah Delos Santos played Gaston .	Uwe Kröger played Belle and Marc G. Dalio played the Beast and Leah Delos Santos played Gaston .	0
The band did not perform official final shows .	The band did not perform any final official shows .	1
Kevin Spacey ( Henry Drummond ) and David Troughton ( Matthew Harrison Brady ) played in a revival at Old Vic in London in 2009 .	Matthew Harrison Brady ( Henry Drummond ) and David Troughton ( Kevin Spacey ) starred in a 2009 revival at The Old Vic in London .	0
The 2010 -- 11 Rain or Shine Elasto Painters season was the fifth season of the franchise in the Philippine Basketball Association ( PBA ) .	The 2010 season -- 11 Rain or Shine Elasto painter was the fifth season of the franchise at the Philippine Basketball Association ( PBA ) .	1
Bignell gave his first-class debut for Warwickshire against Hampshire in the 1904 County Championship .	Bignell made his first-class debut for Hampshire against Warwickshire in the 1904 County Championship .	0
This method requires manual arrangement and is not statistically pure since arbitrary adjustments can be made .	This procedure requires a manual arrangement and is not pure statistically , since arbitrary adjustments can be made .	1
Multilayered dinosaur eggs are known from , in order of discovery , France , Spain , Mongolia , India , Argentina , Utah , Montana , and Canada .	Multilayered dinosaurs - eggs are known in order of discovery from France , Spain , Mongolia , India , Argentina , Canada , Montana and Utah .	1
At the end of the 1997 season , Refin -- Mobilvetta stopped because the main sponsor Refin had dissolved .	At the end of the 1997 season , Refin -- Mobilvetta stopped because the main sponsor Refin disbanded .	1
"In March 1799 Captain David Lloyd replaced Boyle , and sailed "" Hyaena "" for the Mediterranean on 4 March ."	"In March 1799 , Captain David Lloyd replaced Boyle and sailed "" Hyaena "" on 4 March for the Mediterranean Sea ."	1
Where formula 9 is the Lerch hyperbolic function and coth is the transcendent cotangent function .	Where Formula 9 is the Lerch - Hyperbolicus - function and coth is the transcendent Cotangent - function .	1
Many people still believe in Dhami and Jhakri and often resort to allopathic practices before seeking local treatment .	Many people still believe in Dhami and Jhakri and often resort to local practices before they seek allopathic treatment .	0
Coxeter defines other groups with anti-unitary constructions , such as these three : the first was discovered and drawn by Peter McMullen in 1966 .	Coxeter defines with other constructions anti-unitary groups , eg these three : the first was discovered and drawn by Peter McMullen in 1966 .	0
Both track sections were abandoned with the Hurtsboro segment in 2002 and the Lafayette line in 2003 .	Both track segments were abandoned beginning with the Lafayette segment in 2002 and the Hurtsboro line in 2003 .	0
Leudesius and Theuderich III fled to Baizieux with the royal treasure , where Ebroin overtook them and murdered Leudesius .	Leudesius and Theuderic III fled with the royal treasure to Baizieux , where Leudesius overtook them and had Ebroin murdered .	0
In 1858 he returned to Cherbourg before he escorted Queen Victoria to Britain in August 1858 .	In 1858 he returned to Great Britain before escorting Queen Victoria to Cherbourg in August 1858 .	0
Brockton is situated about 25 miles northeast of Providence , Rhode Island and 30 miles south of Boston .	Brockton is situated about 25 miles south of Boston and 30 miles northeast of Providence , Rhode Island .	0
In June 2011 , Julian Schabel , curated by Rosenthal , opened Museo Correr in Venice .	In June 2011 , the Rosenthal curated by Julian Schabel opened at the Museo Correr in Venice .	0
