sentence1	sentence2	label
according to the definition above , two relations with identical graphs , but different domains or different codomans are considered different .	according to the definition above , two relations with identical graphs but different domains or different codomains are considered different .	1
mr. c. morgan was the architect , mr. j.d . verhoewe the contractor and mr. j. dey , chairman of the action committee .	the architect was mr. c. morgan , the contractor mr. j. d. verhoewe and the chairman of the action committee , mr. j. dey .	1
from 1953 , mourilyan tanner was responsible for this department , followed by frank falkner .	james mourilyan tanner was responsible for this department from 1953 onwards , followed by frank falkner .	1
kathryn lindskoog , an independent lewis scholar , argued that hooper 's scholarship is not reliable and that he has made false statements and attributed forged works to lewis .	kathryn lindskoog , an independent lewis scholar , argued that hooper 's scholarship is not reliable and that he has made false statements and attributed false works .	1
"the single is paisley 's fifth number one consecutive in the "" billboard "" hot country songs charts , as well as his ninth number one ."	"the single is paisley 's fifth consecutive number one single on the "" billboard "" hot country songs charts , as well as his ninth overall number one ."	1
the sssi has an area of 190.3 ha , while the sac covers 168.3 hectares .	the sssi has an area of 190.3 hectares , while the sac has 168.3 hectares .	1
in 1974 , he won the positions of concertmaster of the boston symphony and associate concertmaster of the boston pops , where he spent 11 years .	in 1974 he won the positions of the concertmaster of the boston symphony and the associate concertmaster of the boston pops , where he spent 11 years .	1
riverton was a parliamentary electorate in the new zealand region of southland .	riverton was a parliamentary electorate in the region of new zealand in southland .	1
it corresponds to the zodiacal sign of cancer and intersects in the gregorian calendar approximately with the later half of july and the early half of august .	it corresponds to the zodiacal sign of cancer , and overlaps approximately with later half of july and early half of august in the gregorian calendar .	1
he made 396 appearances in the football league for swindon town , torquay united , crystal palace and plymouth argyle , before moving into non-league football with cambridge city .	he made 396 performances in the football league for swindon town , plymouth argyle , crystal palace and torquay united , before moving with cambridge city to the non-league football .	1
barry wagstaff , ( born november 26 , 1945 ) , was a professional footballer with rotherham united , reading and sheffield united .	barry wagstaff , ( born 26 november 1945 ) was a professional footballer with sheffield united , reading and rotherham united .	1
the mid wales hospital , originally the brecon and the radnor joint counties lunatic asylum , was a psychiatric clinic in talgarth , wales .	the mid wales hospital , originally the brecon and radnor joint counties lunatic asylum was a psychiatric hospital in talgarth , wales .	1
according to the united states census bureau , waverly township has a total surface area of which land and , or 9.21 % , is water .	according to the united states census bureau , waverly township is a total area of , of which has land and , or 9.21 % , is water .	1
through the weekly roanoke beacon newspaper from plymouth , nc , and the daily washington daily news from washington , nc , creswell is serviced .	creswell is served by the weekly roanoke beacon newspaper from plymouth , nc , and the daily washington daily news from washington , nc .	1
indiana was the scene of the battle of corydon , the only official battle in corydon during the american civil war .	during the american civil war , indiana was the site of the battle of corydon , the only official pitched battle waged in corydon .	1
the championship was held in italy in 1999 , in germany in 2003 , in kawasaki , japan in 2007 , and in austria in 2011 .	the championship was held in 1999 in italy , 2003 in germany , 2007 in kawasaki ( japan ) and 2011 in austria .	1
south deerfield is drained by the deerfield and connecticut rivers .	south deerfield is drained by the rivers deerfield and connecticut .	1
cariani was born in brockton , massachusetts , and eight years old when his family moved to presque isle , maine .	born in brockton , massachusetts , cariani was eight when his family moved to presque isle , maine .	1
descendant of many other people , his father fought in the war and once it ended , decided to stay in paraguay , like brazilian soldiers at the time .	his descendant of many other people , his father fought at war and decided to stay in paraguay when it ended , like the brazilian soldiers at the time .	1
